,_id,country,city,confirmed,deaths,population,lat,long
605,61eab83a50fb09bc0bd863a2,Russia_Udmurt Republic,True,80876,3290,0,57.1961165,52.69598320000001
606,61eab83a50fb09bc0bd863a3,Russia_Ulyanovsk Oblast,True,122701,3998,0,54.146317700000004,47.2324921
607,61eab83a50fb09bc0bd863a4,Russia_Vladimir Oblast,True,85051,3029,0,56.0503336,40.656163299999996
608,61eab83a50fb09bc0bd863a5,Russia_Volgograd Oblast,True,133547,5848,0,49.604833899999996,44.29035820000001
609,61eab83a50fb09bc0bd863a6,Russia_Vologda Oblast,True,102209,3121,0,60.0391461,43.1215213
610,61eab83a50fb09bc0bd863a7,Russia_Voronezh Oblast,True,199670,7178,0,50.9800393,40.15065070000001
611,61eab83a50fb09bc0bd863a8,Russia_Yamalo-Nenets Autonomous Okrug,True,63373,974,0,67.1471631,74.3415488
612,61eab83a50fb09bc0bd863a9,Russia_Yaroslavl Oblast,True,89622,2036,0,57.77819760000001,39.002109499999996
613,61eab83a50fb09bc0bd863aa,Russia_Zabaykalsky Krai,True,98143,1985,0,52.248521000000004,115.956325
614,61eab83a50fb09bc0bd863ab,Rwanda,False,127227,1422,12208407,-1.9403,29.8739
615,61eab83a50fb09bc0bd863ac,Saint Kitts and Nevis,False,5141,28,55345,17.357822,-62.782998
616,61eab83a50fb09bc0bd863ad,Saint Lucia,False,18322,316,178844,13.9094,-60.9789
617,61eab83a50fb09bc0bd863ae,Saint Vincent and the Grenadines,False,6615,90,109897,12.9843,-61.2872
618,61eab83a50fb09bc0bd863af,Samoa,False,13,0,196440,-13.759,-172.1046
619,61eab83a50fb09bc0bd863b0,San Marino,False,11278,106,33400,43.9424,12.4578
620,61eab83a50fb09bc0bd863b1,Sao Tome and Principe,False,5785,67,204327,0.1864,6.6131
621,61eab83a50fb09bc0bd863b2,Saudi Arabia,False,638327,8914,32938213,23.885942,45.079162
622,61eab83a50fb09bc0bd863b3,Senegal,False,83752,1917,15850567,14.4974,-14.4524
623,61eab83a50fb09bc0bd863b4,Serbia,False,1501621,13181,0,44.0165,21.0059
624,61eab83a50fb09bc0bd863b5,Seychelles,False,34367,143,94737,-4.6796,55.492
625,61eab83a50fb09bc0bd863b6,Sierra Leone,False,7567,125,7557212,8.460555000000001,-11.779889
626,61eab83a50fb09bc0bd863b7,Singapore,False,297549,845,5708844,1.2833,103.8333
627,61eab83a50fb09bc0bd863b8,Slovakia,False,1438877,17520,5447662,48.669,19.699
628,61eab83a50fb09bc0bd863b9,Slovenia,False,569620,5732,2079976,46.1512,14.9955
629,61eab83a50fb09bc0bd863ba,Solomon Islands,False,81,0,611343,-9.6457,160.1562
630,61eab83a50fb09bc0bd863bb,Somalia,False,24322,1335,14742523,5.152149,46.199616
631,61eab83a50fb09bc0bd863bc,South Africa,False,3572860,93846,56717156,-30.5595,22.9375
632,61eab83a50fb09bc0bd863bd,South Sudan,False,16627,137,12575714,6.8770000000000024,31.307
633,61eab83a50fb09bc0bd863be,Spain,False,8834363,91599,46354321,,
634,61eab83a50fb09bc0bd863bf,Spain_Andalusia,True,1171501,11735,0,37.5443,-4.7278
635,61eab83a50fb09bc0bd863c0,Spain_Aragon,True,325495,4301,0,41.5976,-0.9057
636,61eab83a50fb09bc0bd863c1,Spain_Asturias,True,150988,2227,0,43.3614,-5.8593
637,61eab83a50fb09bc0bd863c2,Spain_Baleares,True,196361,1104,0,39.710358,2.995148
638,61eab83a50fb09bc0bd863c3,Spain_C. Valenciana,True,913497,8343,0,39.484,-0.7533
639,61eab83a50fb09bc0bd863c4,Spain_Canarias,True,237399,1313,0,28.2916,-16.6291
640,61eab83a50fb09bc0bd863c5,Spain_Cantabria,True,94875,655,0,43.1828,-3.9878
641,61eab83a50fb09bc0bd863c6,Spain_Castilla - La Mancha,True,389613,6717,0,39.2796,-3.0977
642,61eab83a50fb09bc0bd863c7,Spain_Castilla y Leon,True,547258,7762,0,41.8357,-4.3976
643,61eab83a50fb09bc0bd863c8,Spain_Catalonia,True,1703180,16234,0,41.5912,1.5209
644,61eab83a50fb09bc0bd863c9,Spain_Ceuta,True,15575,136,0,35.8894,-5.3213
645,61eab83a50fb09bc0bd863ca,Spain_Extremadura,True,189542,2079,0,39.4937,-6.0679
646,61eab83a50fb09bc0bd863cb,Spain_Galicia,True,386761,2854,0,42.5751,-8.1339
647,61eab83a50fb09bc0bd863cc,Spain_La Rioja,True,77153,873,0,42.2871,-2.5396
648,61eab83a50fb09bc0bd863cd,Spain_Madrid,True,1395247,16475,0,40.4168,-3.7038
649,61eab83a50fb09bc0bd863ce,Spain_Melilla,True,17483,125,0,35.2923,-2.9381
650,61eab83a50fb09bc0bd863cf,Spain_Murcia,True,278829,1907,0,37.9922,-1.1307
651,61eab83a50fb09bc0bd863d0,Spain_Navarra,True,188491,1366,0,42.6954,-1.6761
652,61eab83a50fb09bc0bd863d1,Spain_Pais Vasco,True,555115,5393,0,42.9896,-2.6189
653,61eab83a50fb09bc0bd863d2,Spain_Unknown,True,0,0,0,,
654,61eab83a50fb09bc0bd863d3,Sri Lanka,False,599363,15255,20876917,7.873054,80.77179699999998
655,61eab83a50fb09bc0bd863d4,Sudan,False,53959,3393,40533330,12.8628,30.2176
656,61eab83a50fb09bc0bd863d5,Summer Olympics 2020,False,865,0,0,35.6491,139.7737
657,61eab83a50fb09bc0bd863d6,Suriname,False,68560,1228,563402,3.9193,-56.0278
658,61eab83a50fb09bc0bd863d7,Sweden,False,1741710,15631,9910701,,
659,61eab83a50fb09bc0bd863d8,Sweden_Blekinge,True,18741,140,0,56.2784,15.017999999999999
660,61eab83a50fb09bc0bd863d9,Sweden_Dalarna,True,44084,371,0,61.0917,14.6664
661,61eab83a50fb09bc0bd863da,Sweden_Gavleborg,True,51006,582,0,61.3012,16.1534
662,61eab83a50fb09bc0bd863db,Sweden_Gotland,True,7226,55,0,57.4684,18.4867
663,61eab83a50fb09bc0bd863dc,Sweden_Halland,True,70048,345,0,56.8967,12.8034
664,61eab83a50fb09bc0bd863dd,Sweden_Jamtland Harjedalen,True,23093,131,0,63.1712,14.9592
665,61eab83a50fb09bc0bd863de,Sweden_Jonkoping,True,62041,577,0,57.3708,14.3439
666,61eab83a50fb09bc0bd863df,Sweden_Kalmar,True,36823,267,0,57.235,16.1849
667,61eab83a50fb09bc0bd863e0,Sweden_Kronoberg,True,32900,335,0,56.7183,14.4115
668,61eab83a50fb09bc0bd863e1,Sweden_Norrbotten,True,35530,300,0,66.8309,20.3992
669,61eab83a50fb09bc0bd863e2,Sweden_Orebro,True,53859,367,0,59.535,15.0066
670,61eab83a50fb09bc0bd863e3,Sweden_Ostergotland,True,61101,675,0,58.3454,15.5198
671,61eab83a50fb09bc0bd863e4,Sweden_Skane,True,247514,1893,0,55.9903,13.5958
672,61eab83a50fb09bc0bd863e5,Sweden_Sormland,True,43306,500,0,59.0336,16.7519
673,61eab83a50fb09bc0bd863e6,Sweden_Stockholm,True,438069,4655,0,59.6025,18.1384
674,61eab83a50fb09bc0bd863e7,Sweden_Uppsala,True,62653,566,0,60.0092,17.2715
675,61eab83a50fb09bc0bd863e8,Sweden_Varmland,True,37117,234,0,59.7294,13.2354
676,61eab83a50fb09bc0bd863e9,Sweden_Vasterbotten,True,37210,205,0,65.3337,16.5162
677,61eab83a50fb09bc0bd863ea,Sweden_Vasternorrland,True,37110,489,0,63.4276,17.7292
678,61eab83a50fb09bc0bd863eb,Sweden_Vastmanland,True,49509,394,0,59.6714,16.2159
679,61eab83a50fb09bc0bd863ec,Sweden_Vastra Gotaland,True,292770,2550,0,58.2528,13.0596
680,61eab83a50fb09bc0bd863ed,Switzerland,False,1841317,12569,8476005,46.8182,8.2275
681,61eab83a50fb09bc0bd863ee,Syria,False,50862,2959,18269868,34.802075,38.99681500000001
682,61eab83a50fb09bc0bd863ef,Taiwan*,False,18041,851,0,23.7,121.0
683,61eab83a50fb09bc0bd863f0,Tajikistan,False,17493,125,8921343,38.861,71.2761
684,61eab83a50fb09bc0bd863f1,Tanzania,False,32393,753,57310019,-6.369028,34.888822
685,61eab83a50fb09bc0bd863f2,Thailand,False,2361702,22000,69037513,15.870032,100.992541
686,61eab83a50fb09bc0bd863f3,Timor-Leste,False,19866,122,0,-8.874217,125.727539
687,61eab83a50fb09bc0bd863f4,Togo,False,36176,266,7797694,8.6195,0.8248
688,61eab83a50fb09bc0bd863f5,Tonga,False,1,0,108020,-21.179000000000002,-175.1982
689,61eab83a50fb09bc0bd863f6,Trinidad and Tobago,False,104005,3256,1369125,10.6918,-61.2225
690,61eab83a50fb09bc0bd863f7,Tunisia,False,817051,25881,11532127,33.886917,9.537499
691,61eab83a50fb09bc0bd863f8,Turkey,False,10736215,85419,80745020,38.9637,35.2433
692,61eab83a50fb09bc0bd863f9,US,False,69308111,860247,324459463,,
693,61eab83a50fb09bc0bd863fa,US_Alabama,True,5877,114,0,34.15030532,-87.37325922
694,61eab83a50fb09bc0bd863fb,US_Alaska,True,958,8,0,65.50815459,-151.39073869999999
695,61eab83a50fb09bc0bd863fc,US_American Samoa,True,18,0,0,-14.270999999999999,-170.132
696,61eab83a50fb09bc0bd863fd,US_Arizona,True,52968,1023,0,32.76895712,-113.90666740000002
697,61eab83a50fb09bc0bd863fe,US_Arkansas,True,5878,92,0,35.00292371,-93.41171338
698,61eab83a50fb09bc0bd863ff,US_California,True,13876,104,0,39.26255932,-121.35356440000001
699,61eab83a50fb09bc0bd86400,US_Colorado,True,1629,22,0,40.00346839,-102.4258673
700,61eab83a50fb09bc0bd86401,US_Connecticut,True,22805,260,0,41.82972709,-71.98182316
701,61eab83a50fb09bc0bd86402,US_Delaware,True,863,0,0,,
702,61eab83a50fb09bc0bd86403,US_Diamond Princess,True,49,0,0,,
703,61eab83a50fb09bc0bd86404,US_District of Columbia,True,126187,1263,0,38.90417773,-77.01655992
704,61eab83a50fb09bc0bd86405,US_Florida,True,5346,75,0,30.61359259,-85.66002461
705,61eab83a50fb09bc0bd86406,US_Georgia,True,4029,97,0,31.55162306,-83.85090513
706,61eab83a50fb09bc0bd86407,US_Grand Princess,True,103,3,0,,
707,61eab83a50fb09bc0bd86408,US_Guam,True,25757,276,0,13.4443,144.7937
708,61eab83a50fb09bc0bd86409,US_Hawaii,True,0,0,0,,
709,61eab83a50fb09bc0bd8640a,US_Idaho,True,2035,52,0,44.45275475,-116.78476880000001
710,61eab83a50fb09bc0bd8640b,US_Illinois,True,9227,99,0,40.78579374,-89.20973757
711,61eab83a50fb09bc0bd8640c,US_Indiana,True,8743,71,0,41.13863784,-85.50791236
712,61eab83a50fb09bc0bd8640d,US_Iowa,True,3346,56,0,42.73305373,-93.73515113
713,61eab83a50fb09bc0bd8640e,US_Kansas,True,41760,418,0,39.11727348,-94.76378225
714,61eab83a50fb09bc0bd8640f,US_Kentucky,True,5315,39,0,38.04178222,-84.7417556
715,61eab83a50fb09bc0bd86410,US_Louisiana,True,3497,58,0,31.94449367,-92.63789413
716,61eab83a50fb09bc0bd86411,US_Maine,True,27494,203,0,43.47808377,-70.71052375
717,61eab83a50fb09bc0bd86412,US_Maryland,True,7680,139,0,38.21274277,-75.33200012
718,61eab83a50fb09bc0bd86413,US_Massachusetts,True,170792,2702,0,42.35026951,-71.90493363
719,61eab83a50fb09bc0bd86414,US_Michigan,True,5669,92,0,44.33853602,-85.57712739
720,61eab83a50fb09bc0bd86415,US_Minnesota,True,2198,26,0,44.71710183,-95.86842453
721,61eab83a50fb09bc0bd86416,US_Mississippi,True,6945,94,0,32.77890365,-90.39656148
722,61eab83a50fb09bc0bd86417,US_Missouri,True,3289,69,0,37.27029221,-92.46914488
723,61eab83a50fb09bc0bd86418,US_Montana,True,35177,485,0,45.93955949,-108.26914860000001
724,61eab83a50fb09bc0bd86419,US_Nebraska,True,3113,11,0,40.87272618,-97.59710186
725,61eab83a50fb09bc0bd8641a,US_Nevada,True,1647,18,0,39.44157041,-114.89996599999999
726,61eab83a50fb09bc0bd8641b,US_New Hampshire,True,7338,17,0,,
727,61eab83a50fb09bc0bd8641c,US_New Jersey,True,22073,301,0,40.85951833,-74.99556527
728,61eab83a50fb09bc0bd8641d,US_New Mexico,True,15235,215,0,34.71669834,-106.8103733
729,61eab83a50fb09bc0bd8641e,US_New York,True,2913,36,0,42.63505484,-77.10369919
730,61eab83a50fb09bc0bd8641f,US_North Carolina,True,4164,38,0,35.90079156,-82.31237181
731,61eab83a50fb09bc0bd86420,US_North Dakota,True,9217,65,0,48.34522353,-103.4793387
732,61eab83a50fb09bc0bd86421,US_Northern Mariana Islands,True,4119,21,0,15.0979,145.6739
733,61eab83a50fb09bc0bd86422,US_Ohio,True,4915,90,0,40.84339621,-83.30734173
734,61eab83a50fb09bc0bd86423,US_Oklahoma,True,4492,58,0,36.42316318,-99.26283045
735,61eab83a50fb09bc0bd86424,US_Oregon,True,13663,168,0,45.23330449,-123.3086963
736,61eab83a50fb09bc0bd86425,US_Pennsylvania,True,107537,1302,0,39.9210089,-76.73040131
737,61eab83a50fb09bc0bd86426,US_Puerto Rico,True,3241,0,0,18.080374,-66.858814
738,61eab83a50fb09bc0bd86427,US_Recovered,True,0,0,0,,
739,61eab83a50fb09bc0bd86428,US_Rhode Island,True,26068,202,0,41.45961631,-71.61435303
740,61eab83a50fb09bc0bd86429,US_South Carolina,True,65395,550,0,34.97281497,-81.18085944
741,61eab83a50fb09bc0bd8642a,US_South Dakota,True,508,11,0,44.97881876,-101.6654622
742,61eab83a50fb09bc0bd8642b,US_Tennessee,True,34861,424,0,36.15496772,-86.29775884
743,61eab83a50fb09bc0bd8642c,US_Texas,True,3409,56,0,28.86617238,-99.76050829
744,61eab83a50fb09bc0bd8642d,US_Utah,True,63435,385,0,41.27116049,-111.9145117
745,61eab83a50fb09bc0bd8642e,US_Vermont,True,6220,47,0,43.58010937,-72.58595157
746,61eab83a50fb09bc0bd8642f,US_Virgin Islands,True,14158,94,0,18.3358,-64.8963
747,61eab83a50fb09bc0bd86430,US_Virginia,True,8514,87,0,37.24374789,-76.54412815
748,61eab83a50fb09bc0bd86431,US_Washington,True,55699,671,0,46.45738486,-120.73801259999999
749,61eab83a50fb09bc0bd86432,US_West Virginia,True,5171,80,0,37.612327,-81.54511071
750,61eab83a50fb09bc0bd86433,US_Wisconsin,True,18173,194,0,44.45537896,-90.04158336
751,61eab83a50fb09bc0bd86434,US_Wyoming,True,1341,16,0,43.83961191,-104.56748809999999
752,61eab83a50fb09bc0bd86435,Uganda,False,159521,3459,42862958,1.373333,32.290275
753,61eab83a50fb09bc0bd86436,Ukraine,False,3982738,105380,44222947,,
754,61eab83a50fb09bc0bd86437,Ukraine_Cherkasy Oblast,True,132563,2735,0,49.4444,32.0598
755,61eab83a50fb09bc0bd86438,Ukraine_Chernihiv Oblast,True,97625,2547,0,51.4982,31.2893
756,61eab83a50fb09bc0bd86439,Ukraine_Chernivtsi Oblast,True,124255,3069,0,48.2917,25.9352
757,61eab83a50fb09bc0bd8643a,Ukraine_Crimea Republic*,True,129015,4616,0,45.2835,34.2008
758,61eab83a50fb09bc0bd8643b,Ukraine_Dnipropetrovsk Oblast,True,246392,9070,0,48.4647,35.0462
759,61eab83a50fb09bc0bd8643c,Ukraine_Donetsk Oblast,True,172138,5248,0,48.0159,37.8028
760,61eab83a50fb09bc0bd8643d,Ukraine_Ivano-Frankivsk Oblast,True,139287,3177,0,48.9226,24.7111
761,61eab83a50fb09bc0bd8643e,Ukraine_Kharkiv Oblast,True,251750,6516,0,49.9935,36.2304
762,61eab83a50fb09bc0bd8643f,Ukraine_Kherson Oblast,True,80546,2732,0,46.6354,32.6169
763,61eab83a50fb09bc0bd86440,Ukraine_Khmelnytskyi Oblast,True,151932,3435,0,49.423,26.9871
764,61eab83a50fb09bc0bd86441,Ukraine_Kiev,True,348905,8401,0,50.4501,30.5234
765,61eab83a50fb09bc0bd86442,Ukraine_Kiev Oblast,True,190606,4792,0,50.053000000000004,30.7667
766,61eab83a50fb09bc0bd86443,Ukraine_Kirovohrad Oblast,True,34305,1612,0,48.5079,32.2623
767,61eab83a50fb09bc0bd86444,Ukraine_Luhansk Oblast,True,61410,2247,0,48.574,39.3078
768,61eab83a50fb09bc0bd86445,Ukraine_Lviv Oblast,True,231004,6122,0,49.8397,24.0297
769,61eab83a50fb09bc0bd86446,Ukraine_Mykolaiv Oblast,True,117672,3363,0,46.975,31.9946
770,61eab83a50fb09bc0bd86447,Ukraine_Odessa Oblast,True,246229,5670,0,46.4846,30.7326
771,61eab83a50fb09bc0bd86448,Ukraine_Poltava Oblast,True,145752,3905,0,49.5883,34.5514
772,61eab83a50fb09bc0bd86449,Ukraine_Rivne Oblast,True,131559,2331,0,50.6199,26.2516
773,61eab83a50fb09bc0bd8644a,Ukraine_Sevastopol*,True,54341,1921,0,44.6054,33.522
774,61eab83a50fb09bc0bd8644b,Ukraine_Sumy Oblast,True,137673,2925,0,50.9077,34.7981
775,61eab83a50fb09bc0bd8644c,Ukraine_Ternopil Oblast,True,113024,2188,0,49.5535,25.5948
776,61eab83a50fb09bc0bd8644d,Ukraine_Vinnytsia Oblast,True,118636,3269,0,49.2331,28.4682
777,61eab83a50fb09bc0bd8644e,Ukraine_Volyn Oblast,True,105598,2227,0,50.7472,25.3254
778,61eab83a50fb09bc0bd8644f,Ukraine_Zakarpattia Oblast,True,91563,2500,0,48.6208,22.2879
779,61eab83a50fb09bc0bd86450,Ukraine_Zaporizhia Oblast,True,184494,5447,0,47.8388,35.1396
780,61eab83a50fb09bc0bd86451,Ukraine_Zhytomyr Oblast,True,144464,3315,0,50.2547,28.6587
781,61eab83a50fb09bc0bd86452,United Arab Emirates,False,816945,2204,9400145,23.424076,53.847818000000004
782,61eab83a50fb09bc0bd86453,United Kingdom,False,15718193,153710,66181585,,
783,61eab83a50fb09bc0bd86454,United Kingdom_Anguilla,True,2187,7,0,18.2206,-63.0686
784,61eab83a50fb09bc0bd86455,United Kingdom_Bermuda,True,9766,112,0,32.3078,-64.7505
785,61eab83a50fb09bc0bd86456,United Kingdom_British Virgin Islands,True,5602,47,0,18.4207,-64.64
786,61eab83a50fb09bc0bd86457,United Kingdom_Cayman Islands,True,12023,15,0,19.3133,-81.2546
787,61eab83a50fb09bc0bd86458,United Kingdom_Channel Islands,True,37952,124,0,49.3723,-2.3644
788,61eab83a50fb09bc0bd86459,United Kingdom_England,True,13255586,133245,0,52.3555,-1.1743
789,61eab83a50fb09bc0bd8645a,United Kingdom_Falkland Islands (Malvinas),True,85,0,0,-51.7963,-59.5236
790,61eab83a50fb09bc0bd8645b,United Kingdom_Gibraltar,True,11392,100,0,36.1408,-5.3536
791,61eab83a50fb09bc0bd8645c,United Kingdom_Isle of Man,True,20306,70,0,54.2361,-4.5481
792,61eab83a50fb09bc0bd8645d,United Kingdom_Montserrat,True,151,1,0,16.742498,-62.187366000000004
793,61eab83a50fb09bc0bd8645e,United Kingdom_Northern Ireland,True,496038,3056,0,54.7877,-6.4923
794,61eab83a50fb09bc0bd8645f,"United Kingdom_Saint Helena, Ascension and Tristan da Cunha",True,4,0,0,-7.9467,-14.3559
795,61eab83a50fb09bc0bd86460,United Kingdom_Scotland,True,1110186,10149,0,56.4907,-4.2026
796,61eab83a50fb09bc0bd86461,United Kingdom_Turks and Caicos Islands,True,5442,32,0,21.69400000000001,-71.7979
797,61eab83a50fb09bc0bd86462,United Kingdom_Unknown,True,0,0,0,,
798,61eab83a50fb09bc0bd86463,United Kingdom_Wales,True,751473,6752,0,52.1307,-3.7837
799,61eab83a50fb09bc0bd86464,Uruguay,False,556163,6272,3456750,-32.5228,-55.7658
800,61eab83a50fb09bc0bd86465,Uzbekistan,False,209578,1529,31910641,41.377491,64.585262
801,61eab83a50fb09bc0bd86466,Vanuatu,False,7,1,276244,-15.3767,166.9592
802,61eab83a50fb09bc0bd86467,Venezuela,False,463145,5395,31977065,6.4238,-66.5897
803,61eab83a50fb09bc0bd86468,Vietnam,False,2094802,36266,95540800,14.058323999999999,108.277199
804,61eab83a50fb09bc0bd86469,West Bank and Gaza,False,479343,5036,0,31.9522,35.2332
805,61eab83a50fb09bc0bd8646a,Yemen,False,10507,1995,28250420,15.552726999999999,48.516388
806,61eab83a50fb09bc0bd8646b,Zambia,False,299971,3879,17094130,-13.133897,27.849332
807,61eab83a50fb09bc0bd8646c,Zimbabwe,False,227552,5276,16529904,-19.015438,29.154857
808,61eab83a50fb09bc0bd8646d,Global,False,342503171,5574201,7444509223,,
